Price,Close,High,Low,Open,Volume
2025-08-27,131.5347137451172,131.68392458517675,130.3558873921298,130.95773986500484,11538600
2025-08-28,132.57424926757812,132.85774984842087,131.03731698123292,131.69385982126028,12380600
2025-08-29,130.53993225097656,132.01718026051395,130.06242721214602,131.99230166814817,17481200
2025-09-02,129.22183227539062,129.34121611992035,127.47102607328104,128.23203167347145,18226000
2025-09-03,129.9927978515625,130.25143502455154,129.02288188937848,129.88337151315778,15636600
2025-09-04,130.63442993164062,130.68913550924057,128.9333505851112,129.46058241983823,24397400
2025-09-05,130.74386596679688,131.92269245693473,129.4158437983705,131.87295044475124,38561800
2025-09-08,131.72372436523438,132.20122946708292,131.40042405484363,131.43026622631777,20556000
2025-09-09,131.97738647460938,132.11665498903503,131.04229137241023,132.01718615251934,19355000
2025-09-10,134.3698272705078,135.2750801867083,133.72819029373613,134.64836429408805,25957200
2025-09-11,134.8224639892578,135.4044166737131,134.60361128562766,135.215406140657,23429200
2025-09-12,134.73292541503906,135.22035761019652,134.4444308864777,135.09104660899612,15612200
2025-09-15,135.94656372070312,135.9764058899695,134.7826735819256,134.9468055128906,16268000
2025-09-16,135.4740447998047,136.35443437858308,135.30991285988517,136.2599291110404,16081400
2025-09-17,135.00648498535156,135.5486379463226,133.60882111827732,135.38450602127347,18948600
2025-09-18,137.33924865722656,137.74213312078828,136.09577434274476,136.75731117836176,20882600
2025-09-19,138.73194885253906,138.86125985930232,137.44369610644242,137.8913590024938,15670800
2025-09-22,140.77285766601562,140.8874097901948,138.4719664659045,138.52674235227067,15771200
2025-09-23,139.5576629638672,140.8077204022412,138.94011197373962,140.5786161586602,16456400
2025-09-24,138.69607543945312,139.93119268930818,137.76974890103972,139.93119268930818,13471000
2025-09-25,138.45204162597656,138.79568280129888,136.584433150806,137.4360583598655,21349600
2025-09-26,138.87039184570312,138.99489908432523,137.6452448732802,138.6014519546609,16534000
2025-09-29,139.61245727539062,140.40433672838887,139.2887414781197,139.6672483664823,16107400
2025-09-30,140.3744354248047,140.51389812435107,139.31861646097641,139.6124517236541,18215200
2025-10-01,141.74900817871094,141.84862005579865,139.61744471732575,139.65729554761626,17411200
2025-10-02,142.51596069335938,143.09864603128875,141.87349911686573,143.06876551132504,17607800
2025-10-03,141.79881286621094,143.37258627875266,141.31073899060902,142.64546821807096,17458000
2025-10-06,143.23312377929688,144.14949518967745,143.15842247927827,143.71122729805265,17945600
2025-10-07,142.2769012451172,144.1793754076684,141.5248878949896,143.9701965694177,15588400
2025-10-08,144.77203369140625,144.77701884436692,142.53090346284725,142.60560476407178,14037800
2025-10-09,144.5279998779297,144.8367753791425,143.7759713388467,144.7072829952907,11989400
2025-10-10,138.64630126953125,145.09576773124405,138.59151017597654,144.83181296792512,44574600
2025-10-13,142.02291870117188,142.49603707230452,140.9969651078484,141.80378475292457,22030400
2025-10-14,140.20013427734375,141.62947492899593,138.571569887209,140.16028345019228,26956800
2025-10-15,141.58963012695312,142.72513557089158,139.84652873151722,142.16734555613417,20937600
2025-10-16,141.6942138671875,143.24307652369345,140.72803653985224,142.61058526245296,23166200
2025-10-17,141.9432373046875,142.3665497574576,139.95609143949193,140.8525526775265,25511600
2025-10-20,143.52696228027344,144.13954335159264,142.67035189048008,142.75502349817936,13805200
2025-10-21,143.60166931152344,144.11463853526766,142.90941695651532,143.43732644119822,12503800
2025-10-22,142.18228149414062,143.8506815330566,140.39435936959308,143.53692085963615,20723200
2025-10-23,143.9751739501953,144.20426299028463,141.62447691673037,141.62447691673037,11923400
2025-10-24,146.21133422851562,146.7043932300745,145.45932083996007,145.67346964338674,14359600
2025-10-27,148.91064453125,149.04013691179728,148.0241536767686,148.263213025786,15167000
2025-10-28,150.3848114013672,150.97249708955212,149.11982886257104,149.6327980523693,15055200
2025-10-29,151.46554565429688,152.3918721977498,150.33999537369786,151.74942580095654,21506200
2025-10-30,149.60292053222656,151.3808722964715,149.5531145985157,150.60394836622066,19218600
2025-10-31,149.74734497070312,151.22152164443403,148.880779438511,151.1119546646113,16303800
2025-11-03,150.35992431640625,151.5103699918333,149.53817957662088,151.18166905619162,13983600
2025-11-04,146.39064025878906,148.61184526401036,146.1466109210503,147.64069786780368,16722600
2025-11-05,146.96336364746094,148.15366015449294,145.90754468645042,146.13166379739448,14447000
2025-11-06,144.01004028320312,146.8886467519458,143.26798207682455,146.7292738543527,24797400
2025-11-07,143.51202392578125,143.54688959992262,140.24495523263298,142.7799207619992,25547000
2025-11-10,147.1824951171875,147.46139011354595,145.31987170608562,146.07687023925317,18286400
2025-11-11,145.92745971679688,146.4752793736569,144.95629723666033,146.21132465218625,14871600
2025-11-12,146.38067626953125,147.1476299126462,145.49915529730131,147.1476299126462,13179200
2025-11-13,142.73011779785156,145.76311233988991,141.9531938362771,145.56390379565195,22385800
2025-11-14,143.5070343017578,144.80689772287403,139.59253417560754,140.09553306390734,27429600
2025-11-17,141.2609405517578,143.7162196602338,140.1204499854737,142.16237174735357,24675400
2025-11-18,138.96502685546875,140.76291939174976,137.69007387178866,140.04077128519353,36747600
2025-11-19,139.9311981201172,141.49998631135145,138.6163943645364,138.9749758252732,27668800
2025-11-20,135.53857421875,143.68633565483097,135.22481355190342,143.1534410364927,56551800
2025-11-21,136.06150817871094,137.87432555961206,133.21278212417783,135.76268778444646,44959000
2025-11-24,139.3036651611328,139.7967241277261,136.89320700864704,136.9778786125708,20124800
2025-11-25,139.6772003173828,140.0357817828216,136.11629623061478,138.07853158334396,21303400
2025-11-26,141.33065795898438,141.933268746237,140.23498816521803,141.3256728058098,13358800
2025-11-28,142.5458526611328,142.57074803022297,141.24598914377208,141.6294811784993,6792200
2025-12-01,142.610595703125,143.038893313281,140.72804684270088,141.1613296060198,12846600
2025-12-02,144.07977294921875,144.94136852691435,143.07874506843473,143.49708757361336,15719000
2025-12-03,144.4234161376953,144.52302801114428,142.66537448165087,143.38253741429702,11623200
2025-12-04,144.96128845214844,145.22025803165195,143.92537973685995,144.6176472647211,9995200
2025-12-05,146.02210998535156,146.72930265946968,145.1156935508135,145.6336479703551,6628000
2025-12-08,147.04803466796875,147.7950781032685,146.3408268618178,146.84881092631207,8272800
2025-12-09,147.43649291992188,147.6655819786717,146.3806739898327,146.75916565241133,6978200
2025-12-10,148.14370727539062,148.63178118400293,146.24124797969333,147.10781360649366,8961100
2025-12-11,147.38668823242188,147.54606114361206,144.53796203910585,146.48027189849466,9769300
2025-12-12,143.12356567382812,146.5002014316042,142.69525286279008,146.3607539300509,14873200
2025-12-15,141.73904418945312,144.05986095270538,141.46014918944869,143.85068210338324,10790300
2025-12-16,141.9980010986328,142.40638845455095,140.7429737106559,141.35056959184453,10790900
2025-12-17,138.84051513671875,142.2769119773204,138.77079898446758,142.15738988852524,18178700
2025-12-18,140.98202514648438,141.85856094133138,140.23498173914078,141.30077096229675,12319500
2025-12-19,144.0299835205078,144.04989373619406,142.00798712778658,142.0278973434728,14265900
2025-12-22,144.8070831298828,145.6550074327677,144.2983133264608,145.6550074327677,8864500
2025-12-23,145.5951385498047,145.6250643909789,144.0090080808129,144.3880890312723,7546100
2025-12-24,145.94430541992188,146.14381611772401,145.32580246853757,145.43553563558234,3676300
2025-12-26,146.17373657226562,146.6226394311932,145.88444835437141,146.2535438927823,5052900
2025-12-29,145.51535034179688,146.02412015194898,144.68736644330406,144.99662554553183,9822300
2025-12-30,145.0564727783203,145.9043970663659,145.0265469341358,145.49540545528077,6387400
2025-12-31,143.61996459960938,145.4455171172508,143.55012748534418,145.35573958892994,9528400
2026-01-02,143.94915771484375,146.16376131212516,143.06132223461395,145.27592583189536,15299500
2026-01-05,144.26837158203125,146.0340723336753,143.89927605684684,145.65499138022793,17476300
2026-01-06,146.29344177246094,146.41316036557873,144.27836398554192,144.856955650259,14985700
2026-01-07,146.17373657226562,147.02167603377654,145.68492244223475,146.17373657226562,13957100
2026-01-08,143.88931274414062,145.57519103721043,143.15110643671426,145.57519103721043,16870100
2026-01-09,145.79466247558594,146.22362494086602,143.6798216581504,144.21851729160065,15652600
2026-01-12,146.43310546875,146.93188982792398,144.6973456407066,144.8370046524077,12867200
2026-01-13,146.1238555908203,147.16133553937286,145.49539767486198,146.49296635217556,16552200
2026-01-14,144.3481903076172,145.57519556747127,142.9715558288872,145.14624832556666,22104200
2026-01-15,145.10635375976562,147.21122438307907,144.95670931766733,146.57276578483157,17370900
2026-01-16,145.2659454345703,146.59271359757147,144.66741336319407,146.36327706462842,14156700
2026-01-20,141.49513244628906,143.7496473177872,141.26569592083473,142.7420932480683,20029200
2026-01-21,143.46035766601562,144.68736295073882,141.61486463514902,142.43286308440085,27892800
2026-01-22,144.5277557373047,145.34575414250082,143.8095050674451,145.25597661419093,12971600
2026-01-23,144.73724365234375,145.47544999372877,143.40050520485732,144.17860759797276,14654500
2026-01-26,145.72483825683594,146.35331141194342,144.53772906238424,144.91681004123515,10195600
2026-01-27,147.6900634765625,148.25866977571278,146.6725390412982,147.06159026335632,12436200
2026-01-28,148.86717224121094,149.53554144092453,148.24868452063515,148.63773570320546,19497400
2026-01-29,146.51292419433594,147.57034468260184,142.9216856618305,147.48056714416987,25581000
2026-01-30,143.5301971435547,146.39321459553818,142.6423615616896,145.68493408291513,18342600
2026-02-02,144.9068145751953,145.7946500523043,143.04136609694925,143.1810250971117,16337600
2026-02-03,141.7345733642578,145.6151152897474,139.8292133509947,145.52533775321245,30464500
2026-02-04,137.78419494628906,140.66716811002345,135.7790871794094,140.48761303613495,45649500
2026-02-05,135.3002471923828,138.1433088447119,134.75158136490833,136.8863777667897,42950900
2026-02-06,140.78688049316406,141.12605020998274,137.0858937874117,137.6744556880719,37131900
2026-02-09,143.00148010253906,143.6798195162492,139.5698413182183,140.25816616087096,24629500
2026-02-10,142.20343017578125,143.7995310631825,142.0438155205337,143.47034676656006,22564300
2026-02-11,142.62240600585938,144.40804737833514,140.97642365010412,144.15865518978487,18905700
2026-02-12,138.87155151367188,143.4204625496584,138.58224805384012,142.9615742299937,32154700
2026-02-13,139.22068786621094,140.56741172435744,137.59464598472434,139.22068786621094,26637100
2026-02-17,139.140869140625,140.10851193565165,136.68685881926893,138.30291513926875,25743800
2026-02-18,140.56741333007812,141.77446296865227,138.93140122253052,139.71947382130853,13705800
2026-02-19,139.86911010742188,140.3678944430965,138.9413633277883,139.74939151611082,13484000
2026-02-20,140.5374755859375,141.40535543619254,138.63211582068172,138.86155234697074,14942400
2026-02-23,138.18321228027344,140.30802313280765,137.55473916610825,139.83916465425418,22021900
2026-02-24,139.97885131835938,140.5973390592157,137.85402505527574,138.9014752647546,13030600
2026-02-25,142.66229248046875,142.99149197385634,140.866681020813,141.0163102352209,13296000
2026-02-26,140.6671600341797,142.66229747853097,138.9214147703723,142.59247558325785,19364900
2026-02-27,138.42263793945312,139.43019214554337,137.6046394580493,137.97373503439198,15328600
2026-03-02,139.2007293701172,139.6197216182104,136.22797891324518,136.69683741886774,20156700
2026-03-03,137.1656951904297,137.99367903163656,134.66180325258014,136.0284674900821,34153000
2026-03-04,139.5,140.2880877781941,137.70437333884442,138.1931874698976,15201400
2026-03-05,139.83917236328125,140.9165483805195,137.75425744386845,138.82166325396486,19422500
2026-03-06,136.95619201660156,139.49002488872586,136.4574076961334,137.4849174002521,19677200
2026-03-09,139.42019653320312,139.8691146271686,135.13066328514083,135.6394178441605,22760900
2026-03-10,139.42019653320312,141.0462383909873,138.68200543443226,139.50000385609275,24338500
2026-03-11,140.08856201171875,141.24574533030233,139.18078608408766,140.23820644629026,14009200
2026-03-12,137.50486755371094,139.4102274460723,137.3153270630365,138.93139872657775,32372800
2026-03-13,136.4674072265625,139.37033592487268,136.1880891959716,138.11338956552257,15701800
2026-03-16,138.4425811767578,139.73942351431418,138.18321879792262,138.38272949100278,16626400
2026-03-17,139.2007293701172,139.92896547900608,138.59221185569365,139.05110015414843,12034600
2026-03-18,137.6245880126953,139.72945863152938,137.59464694698676,138.97129665856934,12634500
2026-03-19,138.0934295654297,138.83163589249077,135.11070885692658,135.66934490045796,18087900
2026-03-20,134.96107482910156,137.64453730823163,133.99344710727743,137.64453730823163,27251800
2026-03-23,136.78689575195312,139.03421610463784,136.05776941601027,137.33624377517714,21818500
2026-03-24,135.9878387451172,136.756925939613,134.70936444914835,135.88796698986025,16843900
2026-03-25,136.5971221923828,137.83565091914792,136.11769810873238,137.12648977738814,13872400
2026-03-26,132.34219360351562,135.35860107603992,132.26228705397543,135.01899443034011,15434600
2026-03-27,129.76527404785156,131.8927422685792,129.4256826178681,131.37335727879343,15895200
2026-03-30,127.34815216064453,131.3933318068118,126.52912905548251,131.11366649582598,18830000
2026-03-31,132.74171447753906,133.061340683807,128.82638489445486,128.9961806013036,19405300
2026-04-01,134.74932861328125,135.88797028702558,133.6006890953376,133.9602609523419,17050100
2026-04-02,135.8280487060547,135.87797696624884,131.19357530628037,131.7529059378816,12266200
2026-04-06,136.61709594726562,137.0865374038907,135.54837822559426,136.31745019443446,10147600
2026-04-07,137.2663116455078,137.3262529867915,133.950273736745,136.0078178096317,8585500
2026-04-08,141.52125549316406,143.38902352330368,140.57238995210017,142.95954295106222,13359000
2026-04-09,141.9008026123047,142.0206548158708,140.18284990498256,141.59115901873233,8235100
2026-04-10,142.45013427734375,143.3890171730368,141.75097102755612,142.33028207469894,9310100
2026-04-13,145.43658447265625,145.49651057637163,141.96073329161632,142.16049205087307,10407700
2026-04-14,147.76380920410156,147.76380920410156,145.9060238129167,146.72503928611852,10183300
2026-04-15,150.12100219726562,150.19091090514866,147.7837926946078,148.09342105941076,10622500
2026-04-16,151.83895874023438,151.9987566081987,149.5716578891661,150.81018661974522,11778000
2026-04-17,154.1661834716797,154.62562710144812,153.32717228404675,153.87652031148002,10630400
2026-04-20,154.37591552734375,154.56569167452182,152.85772159053502,154.11623067577236,8131600
2026-04-21,154.50576782226562,155.884129129734,153.96640242342323,154.81539617611932,12657300
2026-04-22,157.90171813964844,157.9716420882383,155.33478682117797,156.03395010399387,13830400
2026-04-23,155.65440368652344,157.61207619318276,153.76665513110274,156.5833040579365,12151400
2026-04-24,160.02919006347656,160.20896838018592,157.4123151828165,158.24131329735445,11059800
2026-04-27,160.37876892089844,160.42869717855376,158.6208553216934,159.82942092114686,8963900
2026-04-28,157.66201782226562,158.4510702818269,155.974028055183,156.9228936237192,9253000
2026-04-29,158.92050170898438,158.96044736339226,157.56212084987743,158.6408364062814,7506900
2026-04-30,159.31004333496094,159.60968909782088,156.6931685032586,159.4598585960826,9276400
2026-05-01,161.67721557617188,162.09671354707754,159.94928019207123,160.19898245384482,10161800
2026-05-04,161.8570098876953,163.04559509780208,160.68840512599667,162.5162275196125,10740000
2026-05-05,165.4327392578125,165.82227415750694,163.32525166187185,163.67482566689128,9813500
2026-05-06,169.82749938964844,169.87744288963577,166.64129612222325,167.68006605574075,11304700
2026-05-07,169.4879150390625,171.7452180707813,168.49908856431756,170.05722828892144,11031500
2026-05-08,175.31097412109375,175.39088067642803,171.09599858106782,171.3856465086146,11222200
2026-05-11,177.66815185546875,178.08764981145518,175.6605359882143,175.94020129220524,10461800
2026-05-12,174.99134826660156,176.77922505964256,170.99611193521514,175.9402138471824,15950700
2026-05-13,176.63938903808594,177.52832849528758,174.05246197984613,177.05888701602882,9817900
2026-05-14,179.28622436523438,180.00536810004343,176.65935168834534,177.14877360916768,11424900
2026-05-15,176.05007934570312,178.48717588944902,174.42203094229262,176.00015108522015,14519000
2026-05-18,174.15234375,177.63819276472415,171.7052646652148,177.40845571369712,19162600
2026-05-19,173.03367614746094,174.9713527997539,170.62654280665714,172.4743303069572,15751400
2026-05-20,176.9290313720703,177.03890097524803,173.7428281205334,174.45198923933788,12630300
2026-05-21,178.38729858398438,178.76683565119026,175.62059330770344,175.62059330770344,10873200
2026-05-22,180.17515563964844,181.5135560473922,179.346142337373,179.81558378854845,10739900
2026-05-26,184.9195098876953,185.77848629416397,182.3725437210229,182.98181786096717,12500300
2026-05-27,184.21034240722656,186.04816260848574,182.32259394687375,185.95825821276128,12297400
2026-05-28,186.62747192382812,187.3565982427769,183.5711035132952,184.60987343129256,11167600
2026-05-29,190.79251098632812,191.4017851228011,188.97467118089125,189.10452123574152,15031700
2026-06-01,195.52685546875,196.26597965738966,190.9223451073667,192.09096511554273,18968800
2026-06-02,197.9739532470703,198.14374896076225,195.51687621936165,196.21603952298054,10175200
2026-06-03,195.9962921142578,198.49331469466892,194.29831980770152,198.13374283346508,11582100
2026-06-04,192.93994140625,194.5080789224973,189.4640901967979,191.29191257814006,13142600
2026-06-05,180.08526611328125,188.99464058247287,179.58586161226862,188.6650317829306,26816100
2026-06-08,183.9606475830078,186.4876485567764,182.9518559068137,184.99941755273238,14685000
2026-06-09,180.55471801757812,186.85720074677207,172.67411514493736,185.6885959756143,29884400
2026-06-10,176.41964721679688,182.1927623012561,175.94020789999234,177.94782384264687,20059800
2026-06-11,182.99180603027344,183.4412670381296,176.28979084524326,177.57824776651307,18238400
2026-06-12,184.5799102783203,185.61866495512996,181.42367011165783,183.02177064279778,15014300
2026-06-15,191.56158447265625,191.85124763716223,189.52402067952255,190.14327742477178,13097800
2026-06-16,186.21795654296875,192.02103452362363,186.2079586987521,191.00224505357698,10077200
2026-06-17,185.57872009277344,189.76373235052438,185.07931557973617,188.78488853172763,14396100
2026-06-18,191.21200561523438,191.77133624077132,189.1544614253164,190.19321612408265,12101600
2026-06-22,192.14999389648438,194.3000030517578,190.86000061035156,192.9499969482422,11313000
2026-06-23,184.19000244140625,187.25,183.6999969482422,184.67999267578125,14633600
2026-06-24,183.0500030517578,185.66000366210938,180.7899932861328,184.07000732421875,12323700
2026-06-25,184.57000732421875,188.41000366210938,180.3800048828125,188.14999389648438,13218200
2026-06-26,181.11000061035156,183.11000061035156,179.75999450683594,181.0,13433900
2026-06-29,185.41000366210938,185.66000366210938,178.6699981689453,183.1199951171875,11857000
2026-06-30,190.52000427246094,190.94000244140625,185.60000610351562,185.75999450683594,10729900
2026-07-01,185.6199951171875,187.97999572753906,185.3800048828125,186.8300018310547,9960300
2026-07-02,180.58999633789062,187.3800048828125,178.72000122070312,185.49000549316406,14173100
2026-07-06,183.57000732421875,185.7100067138672,182.0399932861328,182.66000366210938,8923100
2026-07-07,179.17999267578125,180.72000122070312,176.36000061035156,179.83999633789062,12254800
2026-07-08,181.39999389648438,181.6300048828125,177.14999389648438,177.47999572753906,10528300
2026-07-09,185.35000610351562,186.39999389648438,183.55999755859375,184.75999450683594,7756600
2026-07-10,185.77999877929688,186.22999572753906,183.08999633789062,184.00999450683594,6162000
2026-07-13,181.27999877929688,183.89999389648438,180.5399932861328,183.10000610351562,8595100
2026-07-14,183.6199951171875,184.42999267578125,181.3300018310547,183.7100067138672,6399600
2026-07-15,181.5800018310547,185.2899932861328,178.22000122070312,185.11000061035156,9256800
2026-07-16,177.52000427246094,179.47999572753906,176.41000366210938,179.0,8666500
2026-07-17,175.58999633789062,177.9199981689453,171.33999633789062,172.85000610351562,12033700
